report_id,category,date
MOR13836,1. Seizure,2017-11-01
MOR27439,1. Seizure,2018-09-25
MOR26681,9. Enforcement Action / Prosecution,2016-02-08
MOR29764,1. Seizure,2017-04-19
MOR26195,1. Seizure,2019-03-02
MOR51540,1. Seizure,2023-08-19
MOR25257,1. Seizure,2019-03-01
MOR32056,1. Seizure,2020-12-01
MOR30487,1. Seizure,2020-03-10
MOR31803,1. Seizure,2016-09-19
MOR36915,1. Seizure,2016-12-01
MOR44338,2. Poaching / Illegal Harvesting,2021-01-23
MOR39140,1. Seizure,2021-03-30
MOR51933,1. Seizure,2023-09-30
MOR49293,1. Seizure,2022-06-16
MOR50398,1. Seizure,2022-12-06
MOR40929,1. Seizure,2022-01-08
MOR33403,1. Seizure,2020-08-24
MOR48200,1. Seizure,2022-12-20
MOR30691,1. Seizure,2020-07-06
MOR11444,1. Seizure,2015-04-21
MOR27646,1. Seizure,2019-06-23
MOR35994,1. Seizure,2021-05-29
MOR50012,1. Seizure,2022-01-20
MOR44340,2. Poaching / Illegal Harvesting,2021-01-30
MOR32380,1. Seizure,2020-10-01
MOR49523,1. Seizure,2022-08-11
MOR27249,1. Seizure,2019-05-20
MOR40765,1. Seizure,2021-10-15
MOR25319,1. Seizure,2015-06-03
MOR47575,1. Seizure,2021-06-18
MOR32136,1. Seizure,2020-10-01
MOR32899,1. Seizure,2021-02-01
MOR22420,5. Animal Injury / Mortality / Welfare,2015-07-09
MOR4347,1. Seizure,2016-04-08
MOR39947,1. Seizure,2021-10-11
MOR13265,1. Seizure,2018-04-01
MOR18545,1. Seizure,2016-06-03
MOR25290,1. Seizure,2015-02-28
MOR42387,1. Seizure,2022-01-08
MOR29363,1. Seizure,2016-05-14
MOR15563,1. Seizure,2016-03-07
MOR12170,1. Seizure,2017-06-01
MOR39854,1. Seizure,2016-04-01
MOR18459,1. Seizure,2019-01-31
MOR33538,1. Seizure,2020-07-05
MOR28602,1. Seizure,2019-04-09
MOR28865,1. Seizure,2018-03-09
MOR43784,1. Seizure,2022-03-01
MOR32072,1. Seizure,2020-11-25
MOR49507,1. Seizure,2023-02-13
MOR27294,1. Seizure,2019-04-01
MOR41070,2. Poaching / Illegal Harvesting,2015-10-27
MOR35417,1. Seizure,2021-02-26
MOR29724,1. Seizure,2020-03-18
MOR27246,1. Seizure,2019-03-15
MOR36833,1. Seizure,2017-03-01
MOR39887,1. Seizure,2016-05-01
MOR15803,1. Seizure,2017-01-13
MOR41684,1. Seizure,2021-06-14
MOR45947,1. Seizure,2021-06-19
MOR34334,1. Seizure,2019-10-16
MOR33044,5. Animal Injury / Mortality / Welfare,2021-01-18
MOR39510,1. Seizure,2021-10-27
MOR35901,1. Seizure,2015-03-27
MOR30664,1. Seizure,2019-12-30
MOR45046,1. Seizure,2021-11-22
MOR25585,1. Seizure,2018-05-13
MOR25898,1. Seizure,2017-02-12
MOR28509,1. Seizure,2019-05-28
MOR15282,1. Seizure,2017-02-07
MOR14169,1. Seizure,2018-01-01
MOR5606,9. Enforcement Action / Prosecution,2016-07-23
MOR25609,1. Seizure,2018-08-25
MOR14887,1. Seizure,2015-08-26
MOR52306,1. Seizure,2023-08-16
MOR18640,1. Seizure,2019-01-01
MOR18119,1. Seizure,2018-11-17
MOR49759,1. Seizure,2023-01-18
MOR34539,1. Seizure,2017-12-31
MOR33815,1. Seizure,2020-02-04
MOR28363,1. Seizure,2019-03-09
MOR14444,1. Seizure,2018-07-05
MOR48937,2. Poaching / Illegal Harvesting,2021-04-30
MOR13456,1. Seizure,2018-03-23
MOR14922,1. Seizure,2015-09-28
MOR19012,1. Seizure,2019-02-05
MOR51440,1. Seizure,2023-09-21
MOR39171,1. Seizure,2021-10-01
MOR7952,1. Seizure,2016-11-29
MOR12655,1. Seizure,2016-12-19
MOR39351,1. Seizure,2015-12-02
MOR39602,1. Seizure,2021-08-27
MOR41741,1. Seizure,2015-10-19
MOR36049,1. Seizure,2021-04-01
MOR10261,1. Seizure,2016-08-07
MOR39596,1. Seizure,2021-10-04
MOR13359,1. Seizure,2017-10-20
MOR15031,1. Seizure,2018-05-01
MOR18937,1. Seizure,2018-10-29
MOR50984,1. Seizure,2023-06-01
MOR7853,1. Seizure,2017-01-07
MOR34559,1. Seizure,2016-01-01
MOR31643,1. Seizure,2017-11-01
MOR35907,1. Seizure,2015-03-12
MOR23445,1. Seizure,2016-04-15
MOR4963,2. Poaching / Illegal Harvesting,2016-05-01
MOR13961,1. Seizure,2015-11-15
MOR3474,5. Animal Injury / Mortality / Welfare,2016-01-04
MOR44016,1. Seizure,2022-01-25
MOR31129,1. Seizure,2020-06-11
MOR45048,2. Poaching / Illegal Harvesting,2021-11-21
MOR31936,1. Seizure,2016-09-02
MOR36362,1. Seizure,2021-06-11
MOR15718,1. Seizure,2018-07-14
MOR10192,1. Seizure,2017-02-22
MOR26837,1. Seizure,2017-06-05
MOR10195,1. Seizure,2017-08-29
MOR42184,1. Seizure,2021-11-13
MOR31657,2. Poaching / Illegal Harvesting,2015-04-03
MOR39160,1. Seizure,2017-02-01
MOR32329,1. Seizure,2019-05-21
MOR34300,1. Seizure,2019-11-10
MOR20793,1. Seizure,2019-04-24
MOR40834,1. Seizure,2021-06-04
MOR15612,1. Seizure,2017-10-04
MOR39479,1. Seizure,2017-07-01
MOR9798,1. Seizure,2017-06-25
MOR33683,1. Seizure,2020-02-25
MOR15035,1. Seizure,2018-06-02
MOR50592,2. Poaching / Illegal Harvesting,2021-09-17
MOR18520,1. Seizure,2017-02-17
MOR30842,1. Seizure,2020-06-15
MOR45181,2. Poaching / Illegal Harvesting,2021-05-08
MOR19335,1. Seizure,2019-02-01
MOR12098,1. Seizure,2015-10-01
MOR40026,2. Poaching / Illegal Harvesting,2021-11-01
MOR43944,1. Seizure,2022-04-01
MOR31630,1. Seizure,2020-03-01
MOR29710,1. Seizure,2018-05-09
MOR1163,1. Seizure,2015-06-13
MOR39872,1. Seizure,2021-05-19
MOR36953,1. Seizure,2021-07-11
MOR55507,1. Seizure,2024-02-12
MOR4379,2. Poaching / Illegal Harvesting,2016-04-12
MOR25948,1. Seizure,2019-10-16
MOR55039,1. Seizure,2024-01-01
MOR52903,1. Seizure,2017-09-01
MOR12072,1. Seizure,2017-08-13
MOR28399,1. Seizure,2019-05-13
MOR28802,1. Seizure,2020-05-24
MOR47828,1. Seizure,2022-06-17
MOR17959,1. Seizure,2018-02-08
MOR27804,1. Seizure,2020-03-20
MOR45594,1. Seizure,2015-08-01
MOR25247,1. Seizure,2019-09-30
MOR28116,1. Seizure,2019-01-06
MOR50704,1. Seizure,2015-05-01
MOR52889,1. Seizure,2023-11-06
MOR30297,1. Seizure,2020-07-23
MOR32210,1. Seizure,2020-09-01
MOR28476,1. Seizure,2019-05-03
MOR50847,1. Seizure,2022-09-01
MOR15882,1. Seizure,2018-08-22
MOR52175,1. Seizure,2023-09-27
MOR44255,1. Seizure,2022-03-19
MOR14920,1. Seizure,2015-02-18
MOR28417,1. Seizure,2019-04-04
MOR39472,1. Seizure,2017-08-15
MOR45089,1. Seizure,2022-01-27
MOR10017,9. Enforcement Action / Prosecution,2017-04-01
MOR45081,1. Seizure,2022-07-01
MOR55419,1. Seizure,2016-04-01
MOR15978,1. Seizure,2018-09-01
MOR31557,1. Seizure,2020-10-30
MOR30571,1. Seizure,2019-06-09
MOR26669,9. Enforcement Action / Prosecution,2017-03-16
MOR11555,1. Seizure,2017-01-13
MOR18707,2. Poaching / Illegal Harvesting,2016-01-21
MOR17881,2. Poaching / Illegal Harvesting,2016-05-15
MOR27494,1. Seizure,2019-12-21
MOR32811,1. Seizure,2020-09-01
MOR5019,1. Seizure,2016-05-02
MOR3084,1. Seizure,2015-02-06
MOR36180,1. Seizure,2017-05-08
MOR45074,2. Poaching / Illegal Harvesting,2022-01-16
MOR47615,1. Seizure,2022-11-21
MOR4344,1. Seizure,2016-03-21
MOR11582,1. Seizure,2017-04-25
MOR31453,1. Seizure,2020-08-12
MOR30159,1. Seizure,2020-09-07
MOR26400,1. Seizure,2016-01-01
MOR5542,1. Seizure,2016-04-01
MOR31713,1. Seizure,2020-11-23
MOR33701,1. Seizure,2020-02-01
MOR33395,1. Seizure,2020-08-26
MOR25646,1. Seizure,2018-12-12
MOR5752,1. Seizure,2016-01-05
MOR28431,1. Seizure,2019-07-06
MOR28263,1. Seizure,2019-03-03
MOR52167,1. Seizure,2022-09-23
MOR4989,1. Seizure,2016-04-28
MOR33623,1. Seizure,2020-02-20
MOR27435,1. Seizure,2018-07-09
MOR18923,1. Seizure,2018-07-19
MOR37208,2. Poaching / Illegal Harvesting,2021-06-12
MOR11785,1. Seizure,2016-12-17
MOR15942,1. Seizure,2018-09-05
MOR7421,1. Seizure,2016-02-01
MOR14148,1. Seizure,2018-03-10
MOR36731,1. Seizure,2021-05-21
MOR13893,1. Seizure,2018-05-11
MOR34229,1. Seizure,2021-03-23
MOR42748,1. Seizure,2021-04-09
MOR25858,1. Seizure,2016-07-01
MOR35382,1. Seizure,2021-03-02
MOR13270,1. Seizure,2018-03-31
MOR37934,1. Seizure,2021-07-06
MOR44809,1. Seizure,2022-05-26
MOR26278,1. Seizure,2019-01-24
MOR5515,1. Seizure,2016-01-19
MOR1116,5. Animal Injury / Mortality / Welfare,2015-03-09
MOR37337,1. Seizure,2021-04-01
MOR18570,1. Seizure,2017-01-29
MOR42128,1. Seizure,2021-11-10
MOR27393,1. Seizure,2019-09-17
MOR4939,1. Seizure,2016-05-07
MOR43384,1. Seizure,2015-05-07
MOR44570,1. Seizure,2022-05-22
MOR35375,1. Seizure,2021-04-26
MOR13393,1. Seizure,2017-11-01
MOR44221,1. Seizure,2022-05-18
MOR34570,1. Seizure,2015-10-31
MOR49045,1. Seizure,2021-01-01
MOR32909,2. Poaching / Illegal Harvesting,2021-01-30
MOR29453,1. Seizure,2015-02-02
MOR34396,1. Seizure,2020-01-04
MOR39277,1. Seizure,2016-04-25
MOR12066,1. Seizure,2017-11-01
MOR28111,1. Seizure,2019-09-12
MOR52392,1. Seizure,2023-01-20
MOR32812,1. Seizure,2020-09-18
MOR13944,1. Seizure,2015-11-24
MOR10015,1. Seizure,2017-08-15
MOR37179,1. Seizure,2021-01-21
MOR50920,1. Seizure,2023-08-01
MOR22917,1. Seizure,2018-09-01
MOR30468,1. Seizure,2020-02-13
MOR28410,1. Seizure,2019-05-27
MOR41783,1. Seizure,2016-11-01
MOR31605,1. Seizure,2020-11-12
MOR13861,1. Seizure,2017-01-07
MOR40521,1. Seizure,2021-08-01
MOR28951,1. Seizure,2018-08-01
MOR30592,1. Seizure,2018-01-01
MOR54294,2. Poaching / Illegal Harvesting,2024-01-01
MOR15711,1. Seizure,2018-08-18
MOR28531,1. Seizure,2019-06-22
MOR41295,2. Poaching / Illegal Harvesting,2015-05-01
MOR44955,1. Seizure,2016-03-31
MOR34266,2. Poaching / Illegal Harvesting,2021-04-04
MOR31776,1. Seizure,2020-11-25
MOR52139,1. Seizure,2022-02-08
MOR3500,2. Poaching / Illegal Harvesting,2016-01-15
MOR51188,1. Seizure,2023-08-11
MOR38270,2. Poaching / Illegal Harvesting,2021-02-15
MOR37306,1. Seizure,2021-05-04
MOR48625,1. Seizure,2023-02-01
MOR29445,1. Seizure,2020-08-13
MOR4106,1. Seizure,2016-01-04
MOR33654,1. Seizure,2020-01-06
MOR12168,1. Seizure,2017-07-01
MOR28424,1. Seizure,2019-07-09
MOR3122,1. Seizure,2015-07-27
MOR51985,1. Seizure,2022-06-15
MOR48580,1. Seizure,2023-01-01
MOR18741,1. Seizure,2019-02-26
MOR31902,1. Seizure,2016-02-12
MOR44036,2. Poaching / Illegal Harvesting,2022-01-10
MOR36466,1. Seizure,2016-11-06
MOR29649,9. Enforcement Action / Prosecution,2015-05-08
MOR14609,2. Poaching / Illegal Harvesting,2016-04-08
MOR47036,1. Seizure,2022-01-18
MOR37248,1. Seizure,2021-01-14
MOR13231,1. Seizure,2018-03-18
MOR21051,1. Seizure,2019-05-26
MOR26310,1. Seizure,2018-12-18
MOR25763,1. Seizure,2019-09-26
MOR39916,1. Seizure,2021-11-10
MOR18914,1. Seizure,2018-05-28
MOR38906,1. Seizure,2021-05-24
MOR4067,9. Enforcement Action / Prosecution,2015-01-01
MOR44946,1. Seizure,2015-03-26
MOR41820,1. Seizure,2017-02-01
MOR13796,1. Seizure,2017-12-27
MOR36907,1. Seizure,2016-07-01
MOR31781,1. Seizure,2017-09-15
MOR34457,1. Seizure,2020-02-11
MOR10050,1. Seizure,2017-08-23
MOR45884,1. Seizure,2022-07-26
MOR42103,1. Seizure,2021-08-16
MOR27967,1. Seizure,2020-02-01
MOR10174,1. Seizure,2017-09-11
MOR31636,1. Seizure,2018-07-01
MOR56136,1. Seizure,2016-02-10
MOR30538,1. Seizure,2020-03-31
MOR28391,1. Seizure,2019-04-01
MOR15640,1. Seizure,2017-12-26
MOR44162,1. Seizure,2021-09-01
MOR26527,1. Seizure,2019-11-17
MOR40833,1. Seizure,2021-11-01
MOR40507,2. Poaching / Illegal Harvesting,2021-12-01
MOR26529,1. Seizure,2019-11-05
MOR15250,1. Seizure,2016-12-25
MOR50081,1. Seizure,2023-06-23
MOR49700,2. Poaching / Illegal Harvesting,2023-03-01
MOR52050,1. Seizure,2023-02-10
MOR15325,1. Seizure,2017-06-22
MOR26448,1. Seizure,2019-12-06
MOR29484,1. Seizure,2018-03-23
MOR18867,1. Seizure,2018-12-01
MOR33824,1. Seizure,2020-02-23
MOR17151,1. Seizure,2018-06-21
MOR28477,1. Seizure,2019-12-08
MOR14149,1. Seizure,2018-05-04
MOR40612,2. Poaching / Illegal Harvesting,2021-08-01
MOR25854,1. Seizure,2016-06-18
MOR18689,1. Seizure,2019-02-15
MOR50703,1. Seizure,2017-03-01
MOR51417,1. Seizure,2016-03-17
MOR21039,1. Seizure,2019-04-01
MOR25571,1. Seizure,2018-02-06
MOR45647,9. Enforcement Action / Prosecution,2021-03-29
MOR49413,1. Seizure,2022-06-01
MOR39032,1. Seizure,2021-10-01
MOR33640,1. Seizure,2020-01-27
MOR25638,1. Seizure,2018-11-23
MOR29919,1. Seizure,2020-06-23
MOR49149,1. Seizure,2023-01-19
MOR42200,1. Seizure,2021-11-06
MOR34676,1. Seizure,2018-08-18
MOR27688,1. Seizure,2020-03-01
MOR43007,1. Seizure,2022-03-15
MOR54764,1. Seizure,2016-11-18
MOR25719,1. Seizure,2019-03-21
MOR48669,1. Seizure,2022-10-01
MOR28894,1. Seizure,2018-01-01
MOR12090,1. Seizure,2017-12-01
MOR14821,1. Seizure,2018-01-17
MOR32849,1. Seizure,2020-04-01
MOR10956,1. Seizure,2015-09-30
MOR35098,1. Seizure,2016-09-20
MOR36930,1. Seizure,2016-09-01
MOR15613,2. Poaching / Illegal Harvesting,2016-11-05
MOR33658,1. Seizure,2020-02-02
MOR41319,1. Seizure,2021-11-23
MOR55762,1. Seizure,2023-12-01
MOR45173,1. Seizure,2021-06-01
MOR41573,1. Seizure,2021-10-14
MOR25886,2. Poaching / Illegal Harvesting,2016-10-16
MOR1159,1. Seizure,2015-06-09
MOR37142,1. Seizure,2021-07-01
MOR32806,1. Seizure,2020-09-01
MOR29015,1. Seizure,2020-06-16
MOR7972,1. Seizure,2016-12-01
MOR10974,1. Seizure,2015-08-19
MOR8098,1. Seizure,2016-12-31
MOR11389,1. Seizure,2017-06-01
MOR35107,1. Seizure,2021-04-01
MOR35866,1. Seizure,2015-09-30
MOR10309,3. Smuggling / Illegal Trade (not elsewhere included),2016-06-01
MOR28083,1. Seizure,2020-02-01
MOR38200,1. Seizure,2021-09-08
MOR18755,1. Seizure,2019-02-19
MOR37206,1. Seizure,2021-05-06
MOR26664,2. Poaching / Illegal Harvesting,2017-01-18
MOR50921,1. Seizure,2023-08-08
MOR33606,1. Seizure,2020-02-16
MOR50562,1. Seizure,2022-12-07
MOR3801,1. Seizure,2016-01-28
MOR17668,1. Seizure,2015-07-10
MOR36598,1. Seizure,2016-11-01
MOR55024,1. Seizure,2023-11-21
MOR14254,1. Seizure,2015-10-01
MOR46450,1. Seizure,2017-06-20
MOR25878,1. Seizure,2016-10-01
MOR7428,1. Seizure,2016-11-24
MOR8683,1. Seizure,2016-05-31
MOR49662,1. Seizure,2021-11-01
MOR25303,1. Seizure,2015-04-13
MOR49042,1. Seizure,2021-01-06
MOR27965,1. Seizure,2020-01-27
MOR37327,1. Seizure,2021-05-01
MOR42905,1. Seizure,2022-01-18
MOR26303,1. Seizure,2018-12-01
MOR18293,1. Seizure,2017-04-05
MOR21006,1. Seizure,2019-04-01
MOR13334,1. Seizure,2017-12-19
MOR55757,1. Seizure,2023-12-21
MOR35436,1. Seizure,2021-03-23
MOR36066,1. Seizure,2021-06-02
MOR25087,1. Seizure,2015-08-19
MOR7886,1. Seizure,2016-09-05
MOR11791,1. Seizure,2016-03-16
MOR22163,1. Seizure,2019-06-27
MOR6627,1. Seizure,2015-12-09
MOR13045,1. Seizure,2018-02-21
MOR23100,1. Seizure,2019-07-13
MOR24231,1. Seizure,2019-08-23
MOR32240,9. Enforcement Action / Prosecution,2015-03-02
MOR31624,1. Seizure,2020-03-03
MOR10272,1. Seizure,2017-07-22
MOR23618,1. Seizure,2019-05-21
MOR43479,1. Seizure,2022-05-10
MOR15330,1. Seizure,2017-07-25
MOR8129,9. Enforcement Action / Prosecution,2017-03-06
MOR11383,1. Seizure,2017-10-26
MOR42230,1. Seizure,2017-02-01
MOR28534,1. Seizure,2019-05-31
MOR30552,1. Seizure,2020-04-10
MOR42194,1. Seizure,2022-03-08
MOR42413,1. Seizure,2022-01-01
MOR28748,1. Seizure,2018-08-01
MOR43531,1. Seizure,2022-04-02
MOR40541,1. Seizure,2021-10-06
MOR26667,2. Poaching / Illegal Harvesting,2017-02-03
MOR11966,1. Seizure,2017-07-13
MOR11999,9. Enforcement Action / Prosecution,2017-01-01
MOR45592,2. Poaching / Illegal Harvesting,2015-05-30
MOR5557,1. Seizure,2016-07-16
MOR34549,1. Seizure,2017-04-14
MOR30735,1. Seizure,2020-10-26
MOR39667,1. Seizure,2021-11-07
MOR50050,1. Seizure,2022-11-04
MOR49041,1. Seizure,2021-01-18
MOR51024,1. Seizure,2022-06-01
MOR22323,1. Seizure,2019-03-13
MOR38273,1. Seizure,2021-02-10
MOR30588,1. Seizure,2020-10-01
MOR37156,2. Poaching / Illegal Harvesting,2021-05-03
MOR25845,1. Seizure,2016-03-04
MOR25832,1. Seizure,2016-07-22
MOR45017,3. Smuggling / Illegal Trade (not elsewhere included),2022-02-01
MOR36017,1. Seizure,2021-06-01
MOR25038,1. Seizure,2016-08-11
MOR13340,1. Seizure,2017-11-03
MOR51142,1. Seizure,2023-09-02
MOR18939,1. Seizure,2019-03-22
MOR5005,1. Seizure,2016-05-21
MOR36383,1. Seizure,2016-11-26
MOR50564,1. Seizure,2023-04-28
MOR39595,1. Seizure,2021-07-26
MOR54680,1. Seizure,2024-01-18
MOR5531,1. Seizure,2016-04-14
MOR37256,1. Seizure,2016-07-18
MOR27325,1. Seizure,2019-05-24
MOR33047,1. Seizure,2021-02-05
MOR23133,1. Seizure,2016-07-21
MOR27968,1. Seizure,2020-03-24
MOR15304,1. Seizure,2017-01-17
MOR13020,1. Seizure,2016-10-31
MOR33997,1. Seizure,2020-01-01
MOR14872,1. Seizure,2015-02-20
MOR36610,1. Seizure,2016-01-07
MOR35856,1. Seizure,2015-06-16
MOR28286,1. Seizure,2020-01-01
MOR31305,1. Seizure,2017-08-01
MOR33554,1. Seizure,2021-03-07
MOR16065,1. Seizure,2018-09-08
MOR17679,1. Seizure,2015-02-27
MOR15988,1. Seizure,2018-06-05
MOR39031,1. Seizure,2017-01-02
MOR3175,1. Seizure,2015-07-27
MOR46284,1. Seizure,2022-08-10
MOR48889,2. Poaching / Illegal Harvesting,2022-08-27
MOR27636,1. Seizure,2019-04-24
MOR4125,1. Seizure,2016-02-09
MOR32341,1. Seizure,2020-04-25
MOR48883,1. Seizure,2022-12-12
MOR25357,1. Seizure,2015-11-20
MOR26683,9. Enforcement Action / Prosecution,2017-01-01
MOR38649,1. Seizure,2021-09-28
MOR27939,1. Seizure,2019-03-06
MOR3237,1. Seizure,2015-10-04
MOR26026,1. Seizure,2019-10-06
MOR45175,1. Seizure,2021-06-01
MOR14228,1. Seizure,2018-02-26
MOR52356,1. Seizure,2022-11-01
MOR5392,1. Seizure,2016-06-14
MOR14143,1. Seizure,2018-04-09
MOR39863,1. Seizure,2021-09-02
MOR27315,1. Seizure,2019-05-07
MOR11771,1. Seizure,2016-12-19
MOR47400,1. Seizure,2022-10-02
MOR3005,1. Seizure,2015-05-12
MOR41332,1. Seizure,2021-10-20
MOR14875,1. Seizure,2015-03-21
MOR53595,1. Seizure,2023-11-24
MOR34738,1. Seizure,2021-04-22
MOR31571,1. Seizure,2020-01-15
MOR18183,1. Seizure,2017-02-13
MOR26686,2. Poaching / Illegal Harvesting,2016-12-23
MOR44006,1. Seizure,2022-05-01
MOR48695,1. Seizure,2021-01-01
MOR55341,1. Seizure,2024-01-07
MOR32163,1. Seizure,2020-09-21
MOR28907,3. Smuggling / Illegal Trade (not elsewhere included),2017-04-11
MOR4128,5. Animal Injury / Mortality / Welfare,2015-12-01
MOR9959,1. Seizure,2016-07-18
MOR29674,1. Seizure,2015-08-28
MOR36057,1. Seizure,2021-05-30
MOR5682,1. Seizure,2016-07-04
MOR15549,1. Seizure,2017-07-11
MOR7909,1. Seizure,2015-08-01
MOR41522,1. Seizure,2016-12-16
MOR42193,1. Seizure,2022-03-08
MOR28284,1. Seizure,2020-01-30
MOR42020,1. Seizure,2016-07-01
MOR37348,1. Seizure,2021-04-01
MOR40997,1. Seizure,2021-10-06
MOR32092,1. Seizure,2020-11-07
MOR50166,1. Seizure,2023-06-01
MOR30370,1. Seizure,2020-04-01
MOR42299,1. Seizure,2022-01-12
MOR28882,1. Seizure,2020-06-06
MOR45170,1. Seizure,2021-06-01
MOR26826,1. Seizure,2016-07-04
MOR4961,1. Seizure,2016-05-17
MOR55316,1. Seizure,2024-01-30
MOR39838,1. Seizure,2017-01-19
MOR18107,1. Seizure,2018-06-01
MOR37098,1. Seizure,2021-06-01
MOR44778,1. Seizure,2021-09-01
MOR35626,1. Seizure,2021-05-16
MOR37593,1. Seizure,2021-08-10
MOR38905,1. Seizure,2021-07-01
MOR11093,1. Seizure,2015-08-24
MOR51986,1. Seizure,2023-01-31
MOR26509,1. Seizure,2019-04-01
MOR8916,1. Seizure,2017-02-26
MOR43268,1. Seizure,2022-04-25
MOR43496,1. Seizure,2022-05-01
MOR27589,9. Enforcement Action / Prosecution,2016-01-01
MOR44072,1. Seizure,2021-11-20
MOR8847,1. Seizure,2017-05-11
MOR43478,1. Seizure,2022-05-07
MOR26650,2. Poaching / Illegal Harvesting,2015-07-31
MOR42096,1. Seizure,2021-08-10
MOR31751,1. Seizure,2020-12-10
MOR29723,1. Seizure,2020-08-14
MOR44273,1. Seizure,2021-11-15
MOR27417,1. Seizure,2020-01-19
MOR11699,1. Seizure,2017-05-01
MOR45044,1. Seizure,2021-11-27
MOR44076,1. Seizure,2021-10-23
MOR25358,1. Seizure,2015-11-28
MOR25273,1. Seizure,2015-01-17
MOR18422,1. Seizure,2019-01-27
MOR44147,1. Seizure,2022-02-01
MOR29662,1. Seizure,2015-06-20
MOR31938,1. Seizure,2020-12-29
MOR27529,1. Seizure,2019-12-04
MOR37372,1. Seizure,2021-06-01
MOR25648,1. Seizure,2018-12-20
MOR20849,1. Seizure,2019-02-15
MOR51237,1. Seizure,2023-09-01
MOR39029,1. Seizure,2016-09-16
MOR35038,1. Seizure,2021-03-28
MOR25847,1. Seizure,2016-03-18
MOR36707,2. Poaching / Illegal Harvesting,2021-06-27
MOR17678,1. Seizure,2015-01-04
MOR49710,1. Seizure,2021-09-08
MOR14754,1. Seizure,2018-07-01
MOR30590,1. Seizure,2017-01-01
MOR13958,1. Seizure,2018-05-01
MOR15310,1. Seizure,2017-02-24
MOR7066,1. Seizure,2015-01-25
MOR37157,1. Seizure,2021-05-28
MOR35555,1. Seizure,2021-05-15
MOR33980,1. Seizure,2020-01-20
MOR50459,1. Seizure,2022-05-14
MOR13337,1. Seizure,2017-12-30
MOR18883,1. Seizure,2018-12-29
MOR15678,1. Seizure,2017-02-27
MOR4087,1. Seizure,2016-02-10
MOR50664,1. Seizure,2023-07-12
MOR10304,1. Seizure,2017-05-31
MOR37233,1. Seizure,2021-07-06
MOR31519,1. Seizure,2019-05-13
MOR15776,1. Seizure,2018-08-08
MOR44457,6. Human-Wildlife Conflict,2021-01-23
MOR32182,1. Seizure,2020-03-15
MOR11797,2. Poaching / Illegal Harvesting,2017-08-25
MOR10972,1. Seizure,2015-07-30
MOR45058,2. Poaching / Illegal Harvesting,2021-10-01
MOR41856,1. Seizure,2022-02-06
MOR27810,1. Seizure,2020-03-13
MOR37253,1. Seizure,2021-02-19
MOR26689,2. Poaching / Illegal Harvesting,2016-01-27
MOR26504,1. Seizure,2019-07-01
MOR29701,1. Seizure,2019-05-01
MOR4974,1. Seizure,2016-05-13
MOR48981,1. Seizure,2023-03-01
MOR39508,1. Seizure,2021-10-22
MOR21333,1. Seizure,2019-06-01
MOR14877,1. Seizure,2015-04-24
MOR31146,1. Seizure,2020-03-13
MOR54401,1. Seizure,2023-12-01
MOR21031,1. Seizure,2019-05-23
MOR9761,1. Seizure,2016-01-01
MOR10290,1. Seizure,2017-09-18
MOR30556,1. Seizure,2020-03-31
MOR28717,1. Seizure,2018-08-13
MOR51430,1. Seizure,2023-09-01
MOR41857,1. Seizure,2017-03-01
MOR30635,1. Seizure,2020-03-21
MOR55038,1. Seizure,2024-01-01
MOR21512,1. Seizure,2019-06-12
MOR12822,1. Seizure,2016-11-05
MOR33631,1. Seizure,2020-01-22
MOR31082,1. Seizure,2019-12-15
MOR33094,2. Poaching / Illegal Harvesting,2021-02-12
MOR7167,1. Seizure,2016-06-07
MOR3130,1. Seizure,2015-08-12
MOR4968,1. Seizure,2016-05-16
MOR36068,1. Seizure,2017-01-11
MOR42140,1. Seizure,2021-12-07
MOR41669,2. Poaching / Illegal Harvesting,2015-02-14
MOR38125,1. Seizure,2021-09-12
MOR34931,1. Seizure,2021-04-22
MOR5534,1. Seizure,2016-04-27
MOR36727,1. Seizure,2021-06-24
MOR25001,1. Seizure,2019-09-06
MOR27361,1. Seizure,2019-07-05
MOR26823,1. Seizure,2019-12-21
MOR25617,1. Seizure,2018-09-15
MOR41746,2. Poaching / Illegal Harvesting,2017-08-12
MOR50906,1. Seizure,2023-08-01
MOR25817,1. Seizure,2019-10-15
MOR37275,1. Seizure,2021-07-07
MOR33517,1. Seizure,2020-07-29
MOR18836,1. Seizure,2018-11-19
MOR12102,1. Seizure,2015-10-01
MOR21951,1. Seizure,2019-06-27
MOR39821,1. Seizure,2017-03-20
MOR33069,1. Seizure,2021-02-04
MOR28087,1. Seizure,2020-02-21
MOR31560,1. Seizure,2020-10-30
MOR37332,1. Seizure,2021-05-01
